!TDMS	3332511000310030_calbase_23y11m8d10h11m20s.tdms
!File	IFCalData
!Builder	CalStudio 1.0.1
!Time	2023/11/8 11:01
!Model	023
!APIVersion	14087
*IFGainAnalogIFBWGradeSize	2
*IFGainIFGainGradeSize	4
*IFGainTraceNumber	3
*IFGain_Temperature_T0	3035
*IFGain_Temperature_T1	4928
*IFGain_Temperature_T2	6920
#IFGain_T0	IFGain_T1	IFGain_T2	
-5.8674469	-5.8154144	-5.7423706	
-3.0293732	-2.9991913	-2.9621887	
0.0000000	0.0000000	0.0000000	
2.6687317	2.6716003	2.6755829	
-5.2109985	-5.4007568	-5.4877167	
-2.4039001	-2.6132965	-2.7164459	
0.6097412	0.3716278	0.2351990	
3.3041077	3.0749969	2.9465485	
*IF1STFrequency		3450000000	2079000000	0	0	0	0	0	0
*IF2NDFrequency		311000000	305000000	0	0
*IQSampleRate	122880000
*IF1STBandNumber	2
*IF2NDBandNumber	2
*IF1STRespTraceNumber	6
*IF2NDRespTraceNumber	6
*IF1ST_Temperature_T0B0	3037
*IF1ST_Temperature_T0B1	3037
*IF1ST_Temperature_T1B0	4917
*IF1ST_Temperature_T1B1	4917
*IF1ST_Temperature_T2B0	6952
*IF1ST_Temperature_T2B1	6952
*IF2ND_Temperature_T0B0	3079
*IF2ND_Temperature_T0B1	3079
*IF2ND_Temperature_T1B0	4967
*IF2ND_Temperature_T1B1	4967
*IF2ND_Temperature_T2B0	6913
*IF2ND_Temperature_T2B1	6913
*BandPoints	2048
#IF1ST_T0B0	IF1ST_T0B1	IF1ST_T1B0	IF1ST_T1B1	IF1ST_T2B0	IF1ST_T2B1	IF2ND_T0B0	IF2ND_T0B1	IF2ND_T1B0	IF2ND_T1B1	IF2ND_T2B0	IF2ND_T2B1	
1.0611628	1.0503169	1.0528662	1.0612019	1.0443850	1.0735568	1.1769419	1.1021215	1.1544716	1.0958816	1.1294721	1.0901768	
1.0606996	1.0507334	1.0526693	1.0615077	1.0442506	1.0736790	1.1738430	1.1016995	1.1534560	1.0955198	1.1275862	1.0896871	
1.0602367	1.0511503	1.0524724	1.0618136	1.0441163	1.0738010	1.1707524	1.1012776	1.1524413	1.0951580	1.1257036	1.0891976	
1.0597739	1.0515672	1.0522754	1.0621196	1.0439819	1.0739232	1.1676699	1.1008559	1.1514274	1.0947963	1.1238240	1.0887084	
1.0593114	1.0519843	1.0520786	1.0624256	1.0438476	1.0740454	1.1645955	1.1004344	1.1504145	1.0944349	1.1219475	1.0882194	
1.0589993	1.0523323	1.0516130	1.0629367	1.0436523	1.0742261	1.1627653	1.1000503	1.1492469	1.0941143	1.1214185	1.0879222	
1.0586872	1.0526804	1.0511475	1.0634480	1.0434570	1.0744067	1.1609380	1.0996662	1.1480806	1.0937939	1.1208895	1.0876250	
1.0583754	1.0530286	1.0506823	1.0639595	1.0432619	1.0745876	1.1591136	1.0992824	1.1469154	1.0934734	1.1203610	1.0873280	
1.0580635	1.0533769	1.0502173	1.0644712	1.0430666	1.0747683	1.1572921	1.0988986	1.1457515	1.0931532	1.1198326	1.0870310	
1.0578339	1.0537151	1.0500088	1.0649973	1.0426815	1.0750482	1.1562912	1.0984446	1.1439244	1.0926992	1.1209551	1.0867736	
1.0576044	1.0540534	1.0498004	1.0655236	1.0422964	1.0753282	1.1552913	1.0979908	1.1421001	1.0922452	1.1220785	1.0865164	
1.0573751	1.0543919	1.0495920	1.0660503	1.0419115	1.0756084	1.1542922	1.0975370	1.1402787	1.0917915	1.1232032	1.0862592	
